Num_experimento,Seed,F1-score,best_parameter,varianza,std
145,203,0.576576576576577,{'C': 0.12},,
145,389,0.576576576576577,{'C': 0.12},0,0
146,834,0.521367521367521,{'C': 0.05},,
146,431,0.521367521367521,{'C': 0.05},,
146,40,0.521367521367521,{'C': 0.05},,
146,862,0.521367521367521,{'C': 0.05},,
146,689,0.521367521367521,{'C': 0.05},0,0
147,674,0.579185520361991,{'C': 0.05},,
147,22,0.579185520361991,{'C': 0.05},,
147,52,0.579185520361991,{'C': 0.05},,
147,421,0.579185520361991,{'C': 0.05},,
147,919,0.579185520361991,{'C': 0.05},0,0
148,273,0.6,{'C': 0.05},,
148,817,0.6,{'C': 0.05},,
148,721,0.6,{'C': 0.05},,
148,11,0.6,{'C': 0.05},,
148,8,0.6,{'C': 0.05},0,0
149,670,0.579185520361991,{'C': 0.05},,
149,550,0.579185520361991,{'C': 0.05},,
149,246,0.579185520361991,{'C': 0.05},,
149,838,0.579185520361991,{'C': 0.05},,
149,654,0.579185520361991,{'C': 0.05},0,0
150,900,0.556521739130435,{'C': 0.05},,
150,600,0.556521739130435,{'C': 0.05},,
150,220,0.556521739130435,{'C': 0.05},,
150,676,0.556521739130435,{'C': 0.05},,
150,976,0.556521739130435,{'C': 0.05},0,0
151,158,0.576576576576577,{'C': 0.05},,
151,481,0.576576576576577,{'C': 0.05},,
151,781,0.576576576576577,{'C': 0.05},,
151,359,0.576576576576577,{'C': 0.05},,
151,165,0.576576576576577,{'C': 0.05},0,0
152,611,0.519148936170213,{'C': 0.05},,
152,569,0.519148936170213,{'C': 0.05},,
152,52,0.519148936170213,{'C': 0.05},,
152,712,0.519148936170213,{'C': 0.05},,
152,799,0.519148936170213,{'C': 0.05},0,0
153,457,0.571428571428571,{'C': 0.05},,
153,414,0.571428571428571,{'C': 0.05},,
153,207,0.571428571428571,{'C': 0.05},,
153,164,0.571428571428571,{'C': 0.05},,
153,879,0.571428571428571,{'C': 0.05},0,0
154,1,0.571428571428571,{'C': 0.05},,
154,226,0.571428571428571,{'C': 0.05},,
154,579,0.571428571428571,{'C': 0.05},,
154,614,0.571428571428571,{'C': 0.05},,
154,73,0.571428571428571,{'C': 0.05},0,0
155,118,0.515021459227468,{'C': 0.5},,
155,342,0.515021459227468,{'C': 0.5},,
155,719,0.515021459227468,{'C': 0.5},,
155,895,0.515021459227468,{'C': 0.5},,
155,650,0.515021459227468,{'C': 0.5},0,0
156,161,0.579439252336449,{'C': 0.05},,
156,915,0.579439252336449,{'C': 0.05},,
156,156,0.579439252336449,{'C': 0.05},,
156,555,0.579439252336449,{'C': 0.05},,
156,838,0.579439252336449,{'C': 0.05},0,0
157,126,0.579439252336449,{'C': 0.05},,
157,815,0.579439252336449,{'C': 0.05},,
157,10,0.579439252336449,{'C': 0.05},,
157,670,0.579439252336449,{'C': 0.05},,
157,658,0.579439252336449,{'C': 0.05},0,0
158,884,0.579439252336449,{'C': 0.05},,
158,284,0.579439252336449,{'C': 0.05},,
158,58,0.579439252336449,{'C': 0.05},,
158,179,0.579439252336449,{'C': 0.05},,
158,929,0.579439252336449,{'C': 0.05},0,0
159,461,0.579439252336449,{'C': 0.05},,
159,789,0.579439252336449,{'C': 0.05},,
159,177,0.579439252336449,{'C': 0.05},,
159,850,0.579439252336449,{'C': 0.05},,
159,623,0.579439252336449,{'C': 0.05},0,0
160,987,0.579439252336449,{'C': 0.05},,
160,914,0.579439252336449,{'C': 0.05},,
160,430,0.579439252336449,{'C': 0.05},,
160,104,0.579439252336449,{'C': 0.05},,
160,880,0.579439252336449,{'C': 0.05},0,0
