
20,[284, 758, 510, 396],0.0007232785771029784,0.026893839017570146
40,[892, 562, 16, 275],0.00035290649056442355,0.018785805560699906
140,[755, 236, 145, 94],0.00021300227223727922,0.014594597364685304
21,[242, 53, 222, 547],0.00047648735030814734,0.02182859020432028
60,[832, 591, 996, 297],0.0003946853053824126,0.019866688334556733
100,[49, 483, 656, 264],0.00014685807115599557,0.012118501192639112
41,[309, 616, 828, 879],0.00025953385522585937,0.01611005447619155
80,[980, 10, 104, 270],0.001644220503124465,0.04054898892851048
120,[915, 642, 628, 504],0.0002608754234954473,0.016151638415202566
22,[353, 315, 737, 802],0.0007436762106602381,0.027270427401495528
61,[214, 130, 537, 425],0.00011145743371913011,0.010557340276752005
42,[679, 757, 732, 40],9.928636199725492e-05,0.009964254211794022
62,[532, 863, 638, 390],4.693910436554189e-05,0.0068512118902820315
23,[442, 858, 32, 738],0.0008502816538833504,0.02915958939840118
141,[827, 792, 404, 780],5.981016408418427e-05,0.007733703128785347
43,[649, 326, 700, 905],5.9802671201333236e-05,0.007733218683144376
101,[113, 244, 996, 352],0.002727420272247394,0.05222470940318762
81,[965, 483, 531, 583],0.004119048192628117,0.06417981141003856
121,[60, 172, 879, 11],0.0026829466001498854,0.05179716787769275
63,[489, 802, 164, 295],0.00013283834176997135,0.011525551690481951
24,[886, 602, 54, 666],0.0007294288900635102,0.027007941240744546
142,[101, 921, 961, 587],0.0001842667491302742,0.013574488908620988
44,[669, 729, 825, 634],0.00015585765550801196,0.012484296356143263
64,[587, 19, 5, 935],0.0005052039685932159,0.022476742837724863
122,[60, 690, 223, 690],0.0008694776961182714,0.029486907198251082
25,[698, 863, 198, 886],0.00040977790238156634,0.020242971678623826
45,[912, 142, 886, 849],0.0001351244643350626,0.011624304896855665
102,[463, 136, 351, 597],0.0009459451960953857,0.03075622207123927
82,[416, 46, 168, 499],0.0017199914621493409,0.04147277977359778
65,[417, 767, 959, 63],0.0006013202276903294,0.024521831654473313
143,[892, 781, 634, 364],0.0010651964253049022,0.0326373470935507
123,[126, 943, 988, 543],0.0025297314701208497,0.05029643595843397
0,[995, 96, 351, 435],0.0021348555142266003,0.046204496688380885
26,[252, 755, 22, 586],0.00031348677634169647,0.017705557781151557
46,[667, 883, 531, 947],0.0015622073111607555,0.039524768325200285
144,[848, 557, 766, 20],0.0003189957633654941,0.01786045249610138
66,[724, 956, 688, 784],0.0013284567793577387,0.03644800103377054
103,[150, 209, 889, 868],0.0003706713383443169,0.01925282676243457
83,[583, 921, 964, 498],0.00010642690620631554,0.01031634170655061
124,[751, 377, 726, 232],0.00041040036730945916,0.020258340684998342
27,[529, 858, 556, 389],0.00015018359802850743,0.012254941779890569
47,[773, 230, 384, 740],0.0004183859396654474,0.020454484585670875
67,[911, 735, 382, 534],0.001887022871784575,0.04343987651668194
125,[994, 969, 533, 572],0.0004249846863200888,0.020615156713449666
145,[872, 2, 418, 191],0.0010375493506647783,0.03221101287859136
48,[742, 219, 934, 546],0.0002807430169416592,0.0167553876989361
68,[843, 260, 718, 171],0.00014780085890664347,0.012157337657013705
28,[810, 887, 737, 392],0.0002764913469710272,0.016628028956284242
104,[696, 112, 382, 979],0.01224070994039807,0.11063774193464937
84,[439, 485, 43, 503],0.01951617473157114,0.13970030326227334
49,[849, 178, 549, 945],0.0005424088514173057,0.023289672634395395
29,[43, 938, 384, 464],3.187121675874319e-05,0.005645459835898506
69,[329, 423, 745, 61],0.0008616479645094204,0.02935384071138597
50,[806, 905, 517, 303],0.0002643374681500057,0.016258458357113866
70,[920, 72, 435, 921],0.00024856848952912596,0.015766054976725345
1,[23, 57, 326, 68],0.001981354908827437,0.04451241297466851
51,[255, 63, 708, 332],0.0003530483091474403,0.018789579802311714
71,[247, 349, 692, 546],0.0007557514206218626,0.027490933425801726
85,[920, 641, 91, 972],0.008268238435560538,0.09092985447893634
105,[757, 901, 602, 165],0.0009177516070022762,0.030294415442491646
30,[138, 493, 304, 565],0.0005708668076841918,0.023892819165686408
52,[521, 846, 985, 221],0.0001024047895218719,0.010119525162865692
72,[845, 405, 948, 597],0.00032510467134921103,0.018030659204510826
53,[515, 804, 947, 700],0.0009591553978226388,0.030970234061476493
73,[895, 455, 183, 251],0.0008434917677072771,0.029042929736982064
86,[270, 142, 834, 897],0.0006803474169199114,0.026083470185539182
31,[802, 999, 525, 695],0.0008509133006310551,0.02917041824573407
106,[379, 721, 209, 895],0.0013136150175964186,0.03624382730336876
54,[419, 456, 138, 259],9.025320846340617e-05,0.009500168864994251
74,[775, 221, 211, 160],0.00022372700126350076,0.014957506518918879
107,[534, 824, 952, 674],0.00048325689994769107,0.02198310487505555
