429,2000,2000,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Pre_trained Model,Level user upercase,tf,0.5,{'C': 0.05}
430,3100,3500,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Pre_trained Model,Level user upercase,tf,0.5,{'C': 0.12}
388,1700,1500,0.99,Difference,Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level user upercase,tf,0.49819494584837537,{'C': 2}
412,1700,1500,0.99,Difference,Fuzzy,Not removed stopwords,Full matrix,Pre_trained Model,Level user upercase,tf,0.49819494584837537,{'C': 2}
400,1700,1500,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level user upercase,tf,0.49819494584837537,{'C': 2}
424,1700,1500,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Pre_trained Model,Level user upercase,tf,0.49819494584837537,{'C': 2}
391,3000,1000,0.99,Difference,Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level user upercase,tf,0.4981412639405204,{'C': 0.05}
415,3000,1000,0.99,Difference,Fuzzy,Not removed stopwords,Full matrix,Pre_trained Model,Level user upercase,tf,0.4981412639405204,{'C': 0.05}
11,1500,2000,0.99,Difference,Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level post upercase,tf,0.4981412639405204,{'C': 0.05}
35,1500,2000,0.99,Difference,Fuzzy,Not removed stopwords,Full matrix,Pre_trained Model,Level post upercase,tf,0.4981412639405204,{'C': 0.05}
403,3000,1000,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level user upercase,tf,0.4981412639405204,{'C': 0.05}
427,3000,1000,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Pre_trained Model,Level user upercase,tf,0.4981412639405204,{'C': 0.05}
23,1500,2000,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level post upercase,tf,0.4981412639405204,{'C': 0.05}
47,1500,2000,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Pre_trained Model,Level post upercase,tf,0.4981412639405204,{'C': 0.05}
1274,1500,2000,0.83,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level user lowercase,binary,0.4964539007092199,{'C': 0.05}
414,2500,1500,0.99,Difference,Fuzzy,Not removed stopwords,Full matrix,Pre_trained Model,Level user upercase,tf,0.49635036496350365,{'C': 0.05}
488,1500,1700,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Depression Model,Level user upercase,tf,0.49635036496350365,{'C': 0.5}
512,1500,1700,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Pre_trained Model,Level user upercase,tf,0.49635036496350365,{'C': 0.5}
426,2500,1500,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Pre_trained Model,Level user upercase,tf,0.49635036496350365,{'C': 0.05}
500,1500,1700,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Depression Model,Level user upercase,tf,0.49635036496350365,{'C': 0.5}
524,1500,1700,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Pre_trained Model,Level user upercase,tf,0.49635036496350365,{'C': 0.5}
898,3100,3500,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Pre_trained Model,Level concatenation upercase,tf,0.49635036496350365,{'C': 0.25}
910,3100,3500,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Pre_trained Model,Level concatenation upercase,tf,0.49635036496350365,{'C': 0.25}
486,2500,1500,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Depression Model,Level user upercase,tf,0.4962962962962963,{'C': 0.25}
510,2500,1500,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Pre_trained Model,Level user upercase,tf,0.4962962962962963,{'C': 0.25}
105,2000,2000,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Depression Model,Level post upercase,tf,0.4962962962962963,{'C': 0.05}
129,2000,2000,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Pre_trained Model,Level post upercase,tf,0.4962962962962963,{'C': 0.05}
492,1000,1500,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Depression Model,Level user upercase,tf,0.4962962962962963,{'C': 0.05}
516,1000,1500,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Pre_trained Model,Level user upercase,tf,0.4962962962962963,{'C': 0.05}
498,2500,1500,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Depression Model,Level user upercase,tf,0.4962962962962963,{'C': 0.25}
522,2500,1500,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Pre_trained Model,Level user upercase,tf,0.4962962962962963,{'C': 0.25}
117,2000,2000,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Depression Model,Level post upercase,tf,0.4962962962962963,{'C': 0.05}
141,2000,2000,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Pre_trained Model,Level post upercase,tf,0.4962962962962963,{'C': 0.05}
504,1000,1500,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Depression Model,Level user upercase,tf,0.4962962962962963,{'C': 0.05}
528,1000,1500,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Pre_trained Model,Level user upercase,tf,0.4962962962962963,{'C': 0.05}
1187,1500,2000,0.85,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level user lowercase,binary,0.4961832061068703,{'C': 0.12}
396,1000,1500,0.99,Difference,Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level user upercase,tf,0.49462365591397855,{'C': 0.12}
420,1000,1500,0.99,Difference,Fuzzy,Not removed stopwords,Full matrix,Pre_trained Model,Level user upercase,tf,0.49462365591397855,{'C': 0.12}
408,1000,1500,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level user upercase,tf,0.49462365591397855,{'C': 0.12}
432,1000,1500,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Pre_trained Model,Level user upercase,tf,0.49462365591397855,{'C': 0.12}
394,3100,3500,0.99,Difference,Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level user upercase,tf,0.49454545454545457,{'C': 0.05}
406,3100,3500,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level user upercase,tf,0.49454545454545457,{'C': 0.05}
874,3100,3500,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Depression Model,Level concatenation upercase,tf,0.49454545454545457,{'C': 0.25}
886,3100,3500,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Depression Model,Level concatenation upercase,tf,0.49454545454545457,{'C': 0.25}
416,1500,1700,0.99,Difference,Fuzzy,Not removed stopwords,Full matrix,Pre_trained Model,Level user upercase,tf,0.4944649446494465,{'C': 0.05}
428,1500,1700,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Pre_trained Model,Level user upercase,tf,0.4944649446494465,{'C': 0.05}
1194,1500,2000,0.85,Difference,Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level user lowercase,binary,0.4944649446494465,{'C': 0.05}
390,2500,1500,0.99,Difference,Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level user upercase,tf,0.4927536231884058,{'C': 0.05}
