
828,[646],0.0,0.0
840,[879],0.0,0.0
1188,[373],0.0,0.0
1008,[211],0.0,0.0
852,[639],0.0,0.0
1200,[105],0.0,0.0
864,[253],0.0,0.0
1212,[962],0.0,0.0
876,[269],0.0,0.0
1224,[697],0.0,0.0
1020,[960],0.0,0.0
1236,[98],0.0,0.0
888,[741],0.0,0.0
1248,[759],0.0,0.0
1032,[221],0.0,0.0
900,[477],0.0,0.0
1260,[233],0.0,0.0
1044,[615],0.0,0.0
912,[464],0.0,0.0
1272,[549],0.0,0.0
924,[77],0.0,0.0
1056,[145],0.0,0.0
1284,[277],0.0,0.0
936,[650],0.0,0.0
1296,[423],0.0,0.0
468,[639],0.0,0.0
1068,[368],0.0,0.0
948,[94],0.0,0.0
0,[419],0.0,0.0
1308,[221],0.0,0.0
480,[914],0.0,0.0
12,[79],0.0,0.0
492,[791],0.0,0.0
24,[308],0.0,0.0
288,[620],0.0,0.0
504,[408],0.0,0.0
648,[959],0.0,0.0
36,[298],0.0,0.0
516,[391],0.0,0.0
960,[785],0.0,0.0
48,[241],0.0,0.0
1320,[785],0.0,0.0
528,[388],0.0,0.0
660,[104],0.0,0.0
300,[469],0.0,0.0
972,[827],0.0,0.0
60,[710],0.0,0.0
1080,[221],0.0,0.0
1332,[847],0.0,0.0
540,[866],0.0,0.0
672,[15],0.0,0.0
312,[208],0.0,0.0
72,[876],0.0,0.0
552,[221],0.0,0.0
984,[733],0.0,0.0
1344,[240],0.0,0.0
1092,[549],0.0,0.0
84,[466],0.0,0.0
684,[342],0.0,0.0
324,[107],0.0,0.0
564,[205],0.0,0.0
996,[547],0.0,0.0
96,[297],0.0,0.0
1356,[166],0.0,0.0
829,[838],0.0,0.0
696,[952],0.0,0.0
1189,[795],0.0,0.0
336,[395],0.0,0.0
576,[907],0.0,0.0
841,[635],0.0,0.0
1201,[296],0.0,0.0
108,[273],0.0,0.0
853,[352],0.0,0.0
1213,[551],0.0,0.0
588,[892],0.0,0.0
1225,[171],0.0,0.0
865,[60],0.0,0.0
1104,[403],0.0,0.0
1237,[856],0.0,0.0
877,[511],0.0,0.0
108,[279],0.0,0.0
708,[157],0.0,0.0
348,[915],0.0,0.0
1249,[865],0.0,0.0
889,[804],0.0,0.0
600,[339],0.0,0.0
240,[79],0.0,0.0
1261,[626],0.0,0.0
612,[979],0.0,0.0
901,[127],0.0,0.0
1116,[942],0.0,0.0
252,[223],0.0,0.0
1273,[354],0.0,0.0
913,[813],0.0,0.0
720,[611],0.0,0.0
360,[685],0.0,0.0
624,[840],0.0,0.0
1285,[685],0.0,0.0
925,[508],0.0,0.0
1128,[954],0.0,0.0
264,[788],0.0,0.0
1297,[891],0.0,0.0
732,[716],0.0,0.0
636,[557],0.0,0.0
372,[46],0.0,0.0
937,[622],0.0,0.0
469,[345],0.0,0.0
481,[500],0.0,0.0
1309,[160],0.0,0.0
276,[948],0.0,0.0
