
180,[221],0.0,0.0
192,[413],0.0,0.0
204,[899],0.0,0.0
276,[932],0.0,0.0
96,[714],0.0,0.0
276,[316],0.0,0.0
216,[129],0.0,0.0
228,[340],0.0,0.0
288,[238],0.0,0.0
108,[542],0.0,0.0
288,[901],0.0,0.0
240,[524],0.0,0.0
300,[400],0.0,0.0
252,[229],0.0,0.0
120,[675],0.0,0.0
300,[177],0.0,0.0
264,[216],0.0,0.0
181,[698],0.0,0.0
193,[805],0.0,0.0
312,[23],0.0,0.0
205,[797],0.0,0.0
132,[452],0.0,0.0
312,[528],0.0,0.0
217,[4],0.0,0.0
229,[998],0.0,0.0
324,[35],0.0,0.0
144,[135],0.0,0.0
324,[914],0.0,0.0
241,[709],0.0,0.0
253,[213],0.0,0.0
336,[936],0.0,0.0
156,[656],0.0,0.0
336,[476],0.0,0.0
265,[63],0.0,0.0
182,[885],0.0,0.0
194,[53],0.0,0.0
206,[330],0.0,0.0
218,[38],0.0,0.0
230,[504],0.0,0.0
348,[727],0.0,0.0
168,[697],0.0,0.0
348,[815],0.0,0.0
242,[494],0.0,0.0
277,[790],0.0,0.0
97,[763],0.0,0.0
277,[587],0.0,0.0
254,[694],0.0,0.0
289,[185],0.0,0.0
289,[300],0.0,0.0
109,[920],0.0,0.0
266,[507],0.0,0.0
183,[983],0.0,0.0
301,[757],0.0,0.0
195,[292],0.0,0.0
121,[512],0.0,0.0
301,[166],0.0,0.0
207,[279],0.0,0.0
219,[447],0.0,0.0
231,[287],0.0,0.0
313,[671],0.0,0.0
243,[165],0.0,0.0
133,[584],0.0,0.0
313,[865],0.0,0.0
255,[699],0.0,0.0
325,[249],0.0,0.0
145,[222],0.0,0.0
325,[434],0.0,0.0
267,[488],0.0,0.0
184,[995],0.0,0.0
196,[905],0.0,0.0
208,[54],0.0,0.0
220,[72],0.0,0.0
337,[488],0.0,0.0
157,[767],0.0,0.0
232,[644],0.0,0.0
337,[728],0.0,0.0
244,[714],0.0,0.0
349,[512],0.0,0.0
169,[771],0.0,0.0
349,[980],0.0,0.0
256,[990],0.0,0.0
278,[486],0.0,0.0
98,[875],0.0,0.0
268,[325],0.0,0.0
278,[508],0.0,0.0
185,[228],0.0,0.0
197,[755],0.0,0.0
290,[187],0.0,0.0
209,[571],0.0,0.0
110,[301],0.0,0.0
290,[971],0.0,0.0
221,[181],0.0,0.0
233,[403],0.0,0.0
302,[165],0.0,0.0
122,[874],0.0,0.0
302,[989],0.0,0.0
245,[663],0.0,0.0
257,[191],0.0,0.0
314,[815],0.0,0.0
134,[538],0.0,0.0
314,[243],0.0,0.0
269,[570],0.0,0.0
186,[629],0.0,0.0
198,[708],0.0,0.0
326,[873],0.0,0.0
210,[775],0.0,0.0
146,[522],0.0,0.0
326,[171],0.0,0.0
222,[655],0.0,0.0
234,[375],0.0,0.0
246,[149],0.0,0.0
338,[636],0.0,0.0
158,[945],0.0,0.0
338,[568],0.0,0.0
258,[600],0.0,0.0
270,[557],0.0,0.0
350,[576],0.0,0.0
187,[372],0.0,0.0
170,[747],0.0,0.0
199,[370],0.0,0.0
350,[373],0.0,0.0
211,[55],0.0,0.0
279,[655],0.0,0.0
223,[683],0.0,0.0
235,[405],0.0,0.0
99,[375],0.0,0.0
279,[959],0.0,0.0
291,[85],0.0,0.0
247,[492],0.0,0.0
111,[833],0.0,0.0
291,[913],0.0,0.0
259,[152],0.0,0.0
303,[220],0.0,0.0
123,[715],0.0,0.0
303,[892],0.0,0.0
271,[700],0.0,0.0
188,[797],0.0,0.0
200,[435],0.0,0.0
212,[561],0.0,0.0
315,[138],0.0,0.0
224,[846],0.0,0.0
135,[726],0.0,0.0
315,[537],0.0,0.0
236,[718],0.0,0.0
327,[102],0.0,0.0
248,[907],0.0,0.0
147,[721],0.0,0.0
327,[452],0.0,0.0
260,[965],0.0,0.0
339,[623],0.0,0.0
272,[78],0.0,0.0
189,[365],0.0,0.0
159,[341],0.0,0.0
339,[516],0.0,0.0
201,[705],0.0,0.0
213,[216],0.0,0.0
225,[866],0.0,0.0
237,[802],0.0,0.0
351,[594],0.0,0.0
171,[198],0.0,0.0
351,[961],0.0,0.0
249,[983],0.0,0.0
280,[298],0.0,0.0
