
0,[160, 347, 161, 38, 638],0.0007188951687617735,0.0268122205115834
1,[390, 43, 886, 804, 251],0.0007646808762354634,0.027652863798085424
120,[168, 874, 262, 0, 550],0.0011883910925880533,0.03447304878579864
10,[598, 976, 91, 87, 153],0.0004576145875608502,0.0213919280935789
30,[382, 106, 626, 422, 689],0.0002541831217353576,0.015943121455203105
20,[354, 112, 269, 453, 598],0.004469353427923989,0.06685322301822097
121,[338, 221, 10, 890, 650],0.0016565304742992917,0.04070049722422678
122,[440, 98, 521, 114, 815],0.0013157537237873862,0.036273319723832645
123,[419, 222, 594, 570, 701],0.0005043356963701342,0.02245741962849103
2,[795, 499, 889, 389, 647],0.00095258121187488,0.03086391439650648
124,[975, 238, 194, 109, 766],0.0032701816486860255,0.057185502084759435
11,[726, 241, 368, 750, 189],0.0010902881432375985,0.033019511553589016
125,[257, 809, 670, 695, 138],0.0013325808680338734,0.03650453215744414
126,[624, 497, 303, 807, 636],0.000691882024388101,0.026303650400431134
127,[140, 840, 116, 208, 690],0.0007701950037002388,0.027752387351365627
12,[52, 680, 752, 154, 79],9.007019508240045e-05,0.009490531865095889
3,[547, 578, 150, 707, 467],0.0004128028489674737,0.020317550269839956
128,[947, 987, 737, 503, 820],0.0005737307842237343,0.023952678017786118
13,[815, 203, 189, 314, 900],0.0004962642525625371,0.022276989306513957
4,[459, 959, 174, 898, 76],0.002691998816797217,0.05188447568201125
130,[847, 727, 891, 273, 855],0.0014715623307824687,0.03836094799118589
5,[807, 853, 378, 696, 104],0.00014400827855378263,0.012000344934783443
14,[393, 781, 821, 407, 217],0.0008769519743542147,0.029613374923406058
131,[665, 814, 211, 25, 94],0.00029743088905519476,0.01724618476809276
31,[808, 974, 172, 296, 811],0.00042283517991592145,0.020562956497447576
21,[352, 423, 813, 402, 720],0.0036686682377478222,0.06056953225630707
132,[546, 576, 5, 652, 214],0.0008487735584074552,0.02913371858186756
133,[263, 658, 258, 511, 742],0.00023686324197191074,0.01539036198313447
134,[313, 896, 206, 503, 267],0.0014270267225712217,0.03777600723437062
15,[282, 139, 677, 894, 259],0.0026967661893666423,0.05193039754678027
135,[153, 987, 389, 193, 346],0.002743460040239538,0.0523780492214013
6,[446, 418, 233, 928, 406],0.0006310286589501703,0.025120283815080004
32,[808, 987, 212, 366, 144],0.0012109028711128466,0.034798029701591536
136,[370, 999, 466, 988, 597],0.003959120462530264,0.06292154211818289
22,[424, 981, 328, 481, 275],0.0009862379644695514,0.031404425873904324
137,[911, 897, 699, 865, 563],0.0037525593015360994,0.06125813661495181
