
50,[166, 953, 497, 751, 484],0.0,0.0
0,[842, 661, 58, 618, 168],0.0,0.0
60,[698, 561, 75, 173, 830],0.0,0.0
5,[302, 801, 315, 454, 305],0.0,0.0
70,[91, 88, 409, 859, 634],0.0,0.0
10,[842, 753, 892, 342, 480],0.0,0.0
80,[959, 629, 702, 31, 792],0.0,0.0
15,[816, 242, 329, 709, 211],0.0,0.0
90,[188, 107, 931, 630, 434],0.0,0.0
20,[532, 534, 983, 179, 438],0.0,0.0
1,[167, 546, 867, 745, 594],0.0,0.0
51,[822, 605, 991, 997, 713],0.0,0.0
6,[605, 663, 781, 79, 900],0.0,0.0
61,[453, 698, 569, 975, 347],0.0,0.0
11,[931, 759, 203, 625, 254],0.0,0.0
71,[252, 39, 836, 107, 266],0.0,0.0
16,[307, 31, 62, 403, 496],0.0,0.0
81,[537, 427, 186, 283, 41],0.0,0.0
21,[994, 0, 238, 303, 948],0.0,0.0
91,[849, 745, 405, 399, 816],0.0,0.0
2,[373, 618, 265, 0, 993],0.0,0.0
52,[343, 482, 952, 256, 922],0.0,0.0
7,[229, 790, 311, 408, 317],0.0,0.0
62,[51, 55, 518, 932, 214],0.0,0.0
12,[40, 402, 356, 573, 405],0.0,0.0
72,[316, 718, 992, 301, 528],0.0,0.0
17,[634, 470, 671, 918, 803],0.0,0.0
22,[41, 214, 89, 983, 936],0.0,0.0
82,[837, 498, 276, 729, 921],0.0,0.0
3,[372, 838, 44, 954, 282],0.0,0.0
92,[937, 230, 261, 179, 393],0.0,0.0
8,[404, 985, 690, 589, 879],0.0,0.0
53,[599, 461, 367, 488, 130],0.0,0.0
13,[655, 177, 41, 31, 246],0.0,0.0
63,[702, 63, 22, 486, 479],0.0,0.0
18,[286, 233, 964, 123, 942],0.0,0.0
73,[570, 876, 973, 796, 992],0.0,0.0
23,[960, 993, 205, 298, 225],0.0,0.0
83,[921, 759, 10, 562, 664],0.0,0.0
4,[578, 782, 815, 369, 80],0.0,0.0
93,[21, 546, 1, 845, 15],0.0,0.0
9,[121, 796, 804, 430, 122],0.0,0.0
54,[946, 708, 54, 235, 591],0.0,0.0
14,[51, 738, 793, 207, 982],0.0,0.0
64,[406, 176, 690, 889, 945],0.0,0.0
19,[624, 922, 541, 723, 521],0.0,0.0
74,[974, 114, 879, 145, 894],0.0,0.0
24,[184, 398, 778, 64, 981],0.0,0.0
84,[605, 339, 667, 269, 644],0.0,0.0
94,[841, 576, 338, 57, 100],0.0,0.0
55,[514, 382, 614, 361, 149],0.0,0.0
65,[916, 194, 99, 305, 966],0.0,0.0
75,[393, 179, 978, 548, 747],0.0,0.0
85,[261, 176, 517, 174, 556],0.0,0.0
95,[623, 576, 316, 986, 803],0.0,0.0
56,[242, 863, 57, 80, 905],0.0,0.0
66,[687, 866, 614, 592, 216],0.0,0.0
76,[498, 793, 431, 933, 644],0.0,0.0
86,[749, 531, 82, 580, 862],0.0,0.0
96,[199, 536, 697, 366, 319],0.0,0.0
57,[857, 32, 655, 54, 798],0.0,0.0
67,[992, 177, 707, 366, 143],0.0,0.0
77,[754, 699, 428, 432, 939],0.0,0.0
87,[749, 822, 343, 368, 806],0.0,0.0
97,[101, 462, 317, 619, 559],0.0,0.0
58,[125, 30, 195, 861, 257],0.0,0.0
68,[586, 554, 287, 169, 825],0.0,0.0
78,[346, 948, 753, 138, 411],0.0,0.0
88,[405, 759, 741, 435, 153],0.0,0.0
98,[505, 735, 82, 818, 560],0.0,0.0
59,[16, 665, 709, 454, 926],0.0,0.0
69,[667, 585, 296, 264, 910],0.0,0.0
79,[93, 889, 782, 721, 421],0.0,0.0
89,[800, 374, 87, 389, 689],0.0,0.0
99,[334, 222, 269, 108, 318],0.0,0.0
