
271,[578, 608, 166, 832, 580],0.0,0.0
155,[179, 872, 484, 135, 823],0.0,0.0
375,[586, 808, 721, 245, 511],0.0,0.0
281,[7, 328, 280, 274, 529],0.0,0.0
71,[656, 891, 128, 799, 23],0.0,0.0
165,[438, 821, 498, 720, 190],0.0,0.0
385,[433, 955, 250, 917, 208],0.0,0.0
81,[221, 577, 111, 836, 196],0.0,0.0
291,[36, 475, 754, 976, 310],0.0,0.0
395,[49, 342, 908, 969, 237],0.0,0.0
175,[475, 290, 426, 440, 965],0.0,0.0
91,[757, 32, 593, 393, 317],0.0,0.0
252,[476, 62, 342, 551, 687],0.0,0.0
356,[912, 707, 309, 774, 350],0.0,0.0
185,[860, 809, 539, 885, 567],0.0,0.0
262,[913, 633, 792, 85, 604],0.0,0.0
52,[567, 808, 269, 173, 528],0.0,0.0
366,[539, 512, 77, 449, 209],0.0,0.0
62,[539, 520, 910, 49, 72],0.0,0.0
272,[798, 137, 899, 777, 762],0.0,0.0
195,[196, 832, 493, 286, 939],0.0,0.0
376,[303, 675, 774, 922, 856],0.0,0.0
282,[747, 448, 670, 938, 133],0.0,0.0
72,[480, 670, 46, 709, 586],0.0,0.0
156,[87, 798, 544, 833, 165],0.0,0.0
386,[794, 983, 951, 191, 719],0.0,0.0
82,[490, 607, 79, 962, 181],0.0,0.0
292,[611, 489, 141, 378, 766],0.0,0.0
166,[512, 770, 551, 888, 257],0.0,0.0
396,[107, 655, 251, 827, 332],0.0,0.0
92,[366, 227, 408, 819, 159],0.0,0.0
176,[174, 529, 971, 993, 475],0.0,0.0
253,[12, 125, 155, 721, 846],0.0,0.0
186,[301, 341, 403, 51, 893],0.0,0.0
357,[238, 718, 148, 291, 474],0.0,0.0
600,[210, 264, 146, 284, 418],0.0,0.0
263,[483, 643, 160, 983, 697],0.0,0.0
53,[558, 550, 328, 721, 528],0.0,0.0
700,[198, 153, 148, 64, 682],0.0,0.0
610,[168, 406, 169, 255, 955],0.0,0.0
196,[328, 433, 917, 199, 567],0.0,0.0
63,[385, 386, 154, 418, 482],0.0,0.0
367,[170, 723, 29, 863, 115],0.0,0.0
710,[652, 492, 916, 941, 764],0.0,0.0
273,[474, 341, 729, 377, 59],0.0,0.0
620,[903, 631, 795, 330, 351],0.0,0.0
73,[242, 392, 633, 281, 135],0.0,0.0
720,[175, 360, 541, 475, 518],0.0,0.0
283,[510, 190, 697, 108, 79],0.0,0.0
157,[151, 695, 651, 158, 836],0.0,0.0
630,[923, 96, 222, 630, 27],0.0,0.0
377,[736, 198, 292, 217, 142],0.0,0.0
730,[797, 609, 793, 205, 233],0.0,0.0
83,[932, 838, 651, 729, 220],0.0,0.0
293,[676, 914, 217, 107, 525],0.0,0.0
640,[900, 34, 79, 368, 832],0.0,0.0
167,[786, 807, 995, 778, 499],0.0,0.0
387,[57, 301, 562, 350, 404],0.0,0.0
740,[483, 326, 41, 781, 994],0.0,0.0
93,[13, 304, 497, 860, 71],0.0,0.0
254,[868, 360, 761, 138, 764],0.0,0.0
650,[327, 299, 950, 906, 942],0.0,0.0
177,[285, 161, 97, 911, 238],0.0,0.0
750,[230, 453, 150, 617, 631],0.0,0.0
397,[199, 923, 908, 299, 431],0.0,0.0
264,[541, 990, 757, 206, 691],0.0,0.0
54,[443, 166, 421, 268, 418],0.0,0.0
660,[869, 795, 436, 565, 213],0.0,0.0
760,[907, 196, 215, 15, 291],0.0,0.0
187,[89, 325, 782, 959, 53],0.0,0.0
64,[379, 658, 878, 889, 768],0.0,0.0
274,[119, 388, 438, 583, 253],0.0,0.0
670,[11, 698, 222, 957, 38],0.0,0.0
358,[307, 108, 527, 720, 705],0.0,0.0
770,[605, 459, 555, 494, 868],0.0,0.0
284,[669, 54, 106, 374, 895],0.0,0.0
680,[918, 55, 487, 732, 133],0.0,0.0
74,[335, 523, 171, 379, 315],0.0,0.0
197,[741, 442, 779, 732, 252],0.0,0.0
780,[957, 469, 199, 954, 127],0.0,0.0
84,[264, 864, 235, 263, 923],0.0,0.0
368,[451, 444, 335, 397, 307],0.0,0.0
294,[899, 267, 626, 806, 774],0.0,0.0
690,[754, 298, 595, 380, 795],0.0,0.0
790,[666, 548, 897, 326, 546],0.0,0.0
94,[886, 172, 131, 58, 409],0.0,0.0
158,[384, 193, 630, 845, 577],0.0,0.0
601,[485, 852, 916, 691, 330],0.0,0.0
400,[658, 976, 946, 845, 642],0.0,0.0
255,[87, 980, 708, 550, 614],0.0,0.0
701,[986, 965, 126, 580, 452],0.0,0.0
378,[204, 931, 681, 182, 389],0.0,0.0
500,[618, 826, 109, 455, 159],0.0,0.0
611,[631, 232, 488, 114, 848],0.0,0.0
410,[713, 321, 600, 718, 420],0.0,0.0
711,[636, 101, 138, 413, 905],0.0,0.0
168,[888, 172, 367, 748, 551],0.0,0.0
55,[40, 157, 840, 173, 576],0.0,0.0
265,[597, 806, 64, 961, 80],0.0,0.0
621,[65, 631, 751, 114, 41],0.0,0.0
388,[359, 451, 524, 942, 560],0.0,0.0
420,[372, 444, 293, 150, 626],0.0,0.0
721,[300, 802, 999, 277, 333],0.0,0.0
520,[167, 479, 826, 298, 858],0.0,0.0
65,[150, 270, 261, 811, 307],0.0,0.0
631,[447, 845, 633, 981, 886],0.0,0.0
430,[474, 620, 902, 298, 158],0.0,0.0
275,[345, 167, 424, 693, 215],0.0,0.0
731,[348, 972, 866, 496, 798],0.0,0.0
530,[527, 497, 850, 529, 39],0.0,0.0
178,[563, 774, 260, 368, 142],0.0,0.0
398,[535, 681, 755, 103, 619],0.0,0.0
641,[506, 605, 968, 727, 430],0.0,0.0
440,[393, 860, 964, 120, 238],0.0,0.0
741,[120, 135, 744, 757, 981],0.0,0.0
540,[656, 380, 895, 473, 610],0.0,0.0
285,[25, 130, 754, 351, 653],0.0,0.0
75,[3, 646, 587, 288, 785],0.0,0.0
188,[896, 984, 597, 925, 449],0.0,0.0
651,[520, 40, 609, 149, 881],0.0,0.0
450,[494, 315, 736, 960, 818],0.0,0.0
359,[79, 897, 752, 75, 265],0.0,0.0
751,[958, 857, 41, 320, 360],0.0,0.0
550,[172, 271, 361, 983, 71],0.0,0.0
85,[988, 82, 648, 801, 228],0.0,0.0
295,[26, 575, 888, 25, 385],0.0,0.0
661,[768, 427, 159, 787, 377],0.0,0.0
460,[93, 637, 565, 208, 618],0.0,0.0
369,[773, 27, 686, 931, 269],0.0,0.0
761,[912, 88, 983, 893, 176],0.0,0.0
560,[369, 462, 117, 263, 26],0.0,0.0
198,[895, 537, 474, 482, 993],0.0,0.0
95,[710, 112, 412, 422, 1],0.0,0.0
256,[668, 67, 675, 843, 541],0.0,0.0
671,[875, 660, 99, 742, 96],0.0,0.0
470,[273, 22, 407, 631, 713],0.0,0.0
570,[687, 828, 483, 604, 849],0.0,0.0
771,[22, 341, 531, 764, 897],0.0,0.0
379,[136, 815, 907, 62, 643],0.0,0.0
266,[646, 916, 963, 128, 446],0.0,0.0
681,[16, 758, 539, 629, 273],0.0,0.0
480,[451, 752, 426, 468, 441],0.0,0.0
159,[914, 882, 637, 347, 383],0.0,0.0
56,[396, 353, 963, 368, 292],0.0,0.0
580,[137, 228, 858, 535, 100],0.0,0.0
781,[221, 519, 821, 258, 439],0.0,0.0
389,[827, 986, 971, 179, 73],0.0,0.0
66,[445, 293, 253, 971, 507],0.0,0.0
276,[787, 919, 360, 825, 794],0.0,0.0
169,[603, 251, 419, 792, 780],0.0,0.0
490,[695, 804, 398, 363, 856],0.0,0.0
691,[577, 249, 917, 81, 456],0.0,0.0
590,[425, 65, 558, 649, 614],0.0,0.0
791,[360, 587, 517, 324, 618],0.0,0.0
399,[553, 517, 939, 383, 522],0.0,0.0
286,[910, 480, 851, 353, 462],0.0,0.0
401,[616, 382, 270, 957, 484],0.0,0.0
501,[483, 664, 632, 764, 406],0.0,0.0
76,[771, 396, 126, 532, 361],0.0,0.0
602,[879, 745, 405, 862, 462],0.0,0.0
179,[673, 969, 545, 223, 334],0.0,0.0
702,[233, 462, 703, 95, 463],0.0,0.0
411,[702, 465, 65, 221, 809],0.0,0.0
511,[753, 142, 943, 363, 393],0.0,0.0
296,[847, 819, 353, 857, 901],0.0,0.0
612,[716, 991, 427, 128, 722],0.0,0.0
86,[524, 792, 209, 27, 222],0.0,0.0
712,[719, 539, 992, 516, 862],0.0,0.0
189,[302, 146, 345, 511, 771],0.0,0.0
421,[436, 740, 23, 149, 158],0.0,0.0
521,[219, 867, 161, 15, 753],0.0,0.0
622,[84, 225, 437, 951, 85],0.0,0.0
431,[601, 267, 416, 93, 652],0.0,0.0
531,[449, 971, 951, 27, 635],0.0,0.0
722,[282, 658, 795, 557, 162],0.0,0.0
96,[72, 740, 930, 87, 39],0.0,0.0
257,[90, 340, 102, 51, 990],0.0,0.0
199,[296, 121, 549, 631, 807],0.0,0.0
632,[281, 881, 586, 771, 280],0.0,0.0
541,[427, 640, 112, 828, 688],0.0,0.0
441,[803, 890, 677, 810, 617],0.0,0.0
732,[137, 690, 289, 207, 433],0.0,0.0
551,[35, 219, 447, 221, 273],0.0,0.0
267,[420, 535, 411, 326, 969],0.0,0.0
451,[441, 888, 951, 274, 888],0.0,0.0
57,[795, 86, 141, 418, 520],0.0,0.0
642,[228, 718, 66, 100, 419],0.0,0.0
742,[930, 936, 505, 677, 484],0.0,0.0
561,[118, 279, 738, 952, 776],0.0,0.0
461,[891, 404, 496, 521, 13],0.0,0.0
652,[103, 638, 230, 219, 822],0.0,0.0
67,[550, 808, 629, 550, 514],0.0,0.0
752,[819, 806, 373, 825, 91],0.0,0.0
277,[26, 573, 995, 451, 261],0.0,0.0
471,[144, 861, 378, 576, 266],0.0,0.0
571,[436, 127, 312, 810, 654],0.0,0.0
662,[190, 853, 84, 34, 783],0.0,0.0
762,[33, 930, 876, 765, 873],0.0,0.0
481,[873, 181, 764, 159, 296],0.0,0.0
581,[778, 994, 512, 670, 111],0.0,0.0
287,[74, 710, 347, 534, 418],0.0,0.0
77,[864, 107, 246, 418, 36],0.0,0.0
491,[618, 620, 932, 790, 803],0.0,0.0
591,[676, 219, 64, 328, 575],0.0,0.0
672,[196, 16, 213, 758, 2],0.0,0.0
772,[246, 137, 726, 762, 178],0.0,0.0
402,[748, 975, 141, 842, 68],0.0,0.0
502,[563, 337, 299, 86, 811],0.0,0.0
782,[861, 24, 214, 278, 505],0.0,0.0
682,[695, 950, 124, 576, 982],0.0,0.0
87,[129, 821, 611, 348, 305],0.0,0.0
297,[664, 346, 932, 337, 794],0.0,0.0
412,[730, 711, 766, 895, 988],0.0,0.0
512,[607, 369, 682, 245, 513],0.0,0.0
792,[118, 485, 977, 284, 755],0.0,0.0
692,[473, 849, 815, 884, 740],0.0,0.0
422,[300, 587, 556, 749, 226],0.0,0.0
522,[728, 231, 321, 849, 376],0.0,0.0
97,[602, 540, 629, 7, 850],0.0,0.0
432,[560, 506, 123, 705, 763],0.0,0.0
258,[829, 299, 531, 189, 129],0.0,0.0
532,[242, 291, 120, 155, 61],0.0,0.0
703,[146, 974, 934, 227, 353],0.0,0.0
603,[562, 658, 766, 647, 185],0.0,0.0
442,[900, 59, 529, 15, 917],0.0,0.0
542,[266, 48, 631, 103, 296],0.0,0.0
713,[84, 742, 873, 442, 49],0.0,0.0
613,[995, 566, 631, 236, 645],0.0,0.0
268,[283, 759, 918, 56, 35],0.0,0.0
452,[290, 373, 14, 960, 676],0.0,0.0
58,[746, 291, 357, 795, 150],0.0,0.0
552,[291, 526, 636, 907, 0],0.0,0.0
462,[562, 604, 393, 438, 480],0.0,0.0
723,[464, 521, 654, 728, 586],0.0,0.0
562,[406, 556, 376, 514, 198],0.0,0.0
623,[276, 750, 375, 611, 558],0.0,0.0
472,[905, 855, 857, 923, 805],0.0,0.0
68,[545, 511, 86, 866, 603],0.0,0.0
733,[695, 618, 980, 845, 418],0.0,0.0
278,[418, 75, 544, 79, 844],0.0,0.0
572,[446, 26, 208, 529, 859],0.0,0.0
633,[90, 463, 20, 451, 655],0.0,0.0
482,[747, 765, 862, 787, 672],0.0,0.0
582,[996, 387, 463, 532, 969],0.0,0.0
743,[545, 347, 987, 557, 694],0.0,0.0
492,[903, 78, 311, 417, 756],0.0,0.0
288,[907, 716, 176, 426, 857],0.0,0.0
643,[116, 85, 649, 552, 515],0.0,0.0
592,[800, 106, 491, 200, 728],0.0,0.0
78,[859, 148, 300, 995, 33],0.0,0.0
753,[484, 939, 517, 256, 56],0.0,0.0
653,[369, 500, 647, 2, 117],0.0,0.0
403,[339, 142, 544, 136, 341],0.0,0.0
88,[350, 481, 338, 433, 473],0.0,0.0
503,[609, 785, 31, 29, 480],0.0,0.0
298,[698, 669, 302, 179, 506],0.0,0.0
763,[182, 246, 937, 938, 892],0.0,0.0
663,[972, 59, 226, 291, 116],0.0,0.0
259,[96, 557, 927, 286, 830],0.0,0.0
773,[950, 937, 199, 320, 26],0.0,0.0
513,[260, 827, 871, 809, 212],0.0,0.0
413,[923, 751, 783, 951, 859],0.0,0.0
98,[382, 919, 796, 566, 214],0.0,0.0
673,[487, 579, 135, 205, 378],0.0,0.0
269,[191, 726, 629, 774, 781],0.0,0.0
783,[17, 99, 639, 345, 68],0.0,0.0
683,[440, 422, 521, 304, 452],0.0,0.0
59,[706, 637, 659, 874, 30],0.0,0.0
523,[553, 206, 45, 400, 742],0.0,0.0
423,[983, 470, 669, 13, 244],0.0,0.0
279,[783, 739, 943, 347, 409],0.0,0.0
793,[62, 135, 368, 780, 962],0.0,0.0
69,[408, 676, 167, 657, 940],0.0,0.0
693,[639, 871, 606, 561, 720],0.0,0.0
289,[359, 4, 917, 509, 950],0.0,0.0
533,[372, 912, 958, 961, 851],0.0,0.0
704,[70, 27, 949, 992, 845],0.0,0.0
433,[111, 588, 321, 866, 184],0.0,0.0
604,[575, 741, 273, 105, 392],0.0,0.0
79,[986, 497, 658, 905, 410],0.0,0.0
714,[984, 259, 126, 445, 514],0.0,0.0
299,[715, 589, 428, 16, 48],0.0,0.0
614,[137, 160, 85, 94, 122],0.0,0.0
89,[792, 222, 48, 841, 612],0.0,0.0
543,[539, 216, 961, 132, 993],0.0,0.0
724,[370, 478, 322, 980, 453],0.0,0.0
443,[973, 818, 958, 578, 178],0.0,0.0
624,[450, 715, 959, 745, 306],0.0,0.0
734,[702, 742, 629, 294, 751],0.0,0.0
99,[554, 261, 787, 987, 653],0.0,0.0
634,[536, 823, 791, 744, 697],0.0,0.0
553,[22, 669, 449, 321, 629],0.0,0.0
744,[829, 1, 419, 95, 865],0.0,0.0
