260,100,100,1,2,tf_stop,Level post lowercase,200,Difference,svm,11,0.8433734939759037,{'C': 1},ekphrasis_preprocess
260,100,100,1,2,tf_stop,Level post lowercase,200,Difference,svm,870,0.8433734939759037,{'C': 1},ekphrasis_preprocess
280,100,100,1,2,stopwords,Level post lowercase,200,Difference,svm,748,0.8433734939759037,{'C': 1},ekphrasis_preprocess
280,100,100,1,2,stopwords,Level post lowercase,200,Difference,svm,672,0.8433734939759037,{'C': 1},ekphrasis_preprocess
280,100,100,1,2,stopwords,Level post lowercase,200,Difference,svm,942,0.8433734939759037,{'C': 1},ekphrasis_preprocess
280,100,100,1,2,stopwords,Level post lowercase,200,Difference,svm,168,0.8433734939759037,{'C': 1},ekphrasis_preprocess
280,100,100,1,2,stopwords,Level post lowercase,200,Difference,svm,681,0.8433734939759037,{'C': 1},ekphrasis_preprocess
360,100,100,1,2,tf_stop,Level post lowercase,200,Difference,svm,96,0.8433734939759037,{'C': 0.5},normal_preprocess
360,100,100,1,2,tf_stop,Level post lowercase,200,Difference,svm,250,0.8433734939759037,{'C': 0.5},normal_preprocess
360,100,100,1,2,tf_stop,Level post lowercase,200,Difference,svm,578,0.8433734939759037,{'C': 0.5},normal_preprocess
360,100,100,1,2,tf_stop,Level post lowercase,200,Difference,svm,931,0.8433734939759037,{'C': 0.5},normal_preprocess
360,100,100,1,2,tf_stop,Level post lowercase,200,Difference,svm,664,0.8433734939759037,{'C': 0.5},normal_preprocess
380,100,100,1,2,stopwords,Level post lowercase,200,Difference,svm,245,0.8433734939759037,{'C': 0.5},normal_preprocess
380,100,100,1,2,stopwords,Level post lowercase,200,Difference,svm,750,0.8433734939759037,{'C': 0.5},normal_preprocess
380,100,100,1,2,stopwords,Level post lowercase,200,Difference,svm,980,0.8433734939759037,{'C': 0.5},normal_preprocess
380,100,100,1,2,stopwords,Level post lowercase,200,Difference,svm,246,0.8433734939759037,{'C': 0.5},normal_preprocess
380,100,100,1,2,stopwords,Level post lowercase,200,Difference,svm,880,0.8433734939759037,{'C': 0.5},normal_preprocess
360,100,100,1,2,tf_stop,Level post lowercase,200,Difference,svm,26,0.8433734939759037,{'C': 0.5},normal_preprocess
360,100,100,1,2,tf_stop,Level post lowercase,200,Difference,svm,81,0.8433734939759037,{'C': 0.5},normal_preprocess
360,100,100,1,2,tf_stop,Level post lowercase,200,Difference,svm,377,0.8433734939759037,{'C': 0.5},normal_preprocess
360,100,100,1,2,tf_stop,Level post lowercase,200,Difference,svm,347,0.8433734939759037,{'C': 0.5},normal_preprocess
360,100,100,1,2,tf_stop,Level post lowercase,200,Difference,svm,620,0.8433734939759037,{'C': 0.5},normal_preprocess
380,100,100,1,2,stopwords,Level post lowercase,200,Difference,svm,537,0.8433734939759037,{'C': 0.5},normal_preprocess
380,100,100,1,2,stopwords,Level post lowercase,200,Difference,svm,89,0.8433734939759037,{'C': 0.5},normal_preprocess
380,100,100,1,2,stopwords,Level post lowercase,200,Difference,svm,190,0.8433734939759037,{'C': 0.5},normal_preprocess
380,100,100,1,2,stopwords,Level post lowercase,200,Difference,svm,138,0.8433734939759037,{'C': 0.5},normal_preprocess
380,100,100,1,2,stopwords,Level post lowercase,200,Difference,svm,49,0.8433734939759037,{'C': 0.5},normal_preprocess
74,1000,1000,1,2,tf,Level post uppercase,1405,No difference,svm,335,0.8421052631578947,{'C': 0.25},ekphrasis_preprocess
74,1000,1000,1,2,tf,Level post uppercase,1405,No difference,svm,523,0.8421052631578947,{'C': 0.25},ekphrasis_preprocess
74,1000,1000,1,2,tf,Level post uppercase,1405,No difference,svm,171,0.8421052631578947,{'C': 0.25},ekphrasis_preprocess
74,1000,1000,1,2,tf,Level post uppercase,1405,No difference,svm,379,0.8421052631578947,{'C': 0.25},ekphrasis_preprocess
74,1000,1000,1,2,tf,Level post uppercase,1405,No difference,svm,315,0.8421052631578947,{'C': 0.25},ekphrasis_preprocess
296,200,100,1,2,tf_idf,Level post lowercase,238,No difference,svm,847,0.8395061728395061,{'C': 0.12},ekphrasis_preprocess
296,200,100,1,2,tf_idf,Level post lowercase,238,No difference,svm,819,0.8395061728395061,{'C': 0.12},ekphrasis_preprocess
296,200,100,1,2,tf_idf,Level post lowercase,238,No difference,svm,353,0.8395061728395061,{'C': 0.12},ekphrasis_preprocess
296,200,100,1,2,tf_idf,Level post lowercase,238,No difference,svm,857,0.8395061728395061,{'C': 0.12},ekphrasis_preprocess
296,200,100,1,2,tf_idf,Level post lowercase,238,No difference,svm,901,0.8395061728395061,{'C': 0.12},ekphrasis_preprocess
1071,500,200,1,2,tf,Level user uppercase,566,No difference,svm,246,0.8395061728395061,{'C': 0.12},normal_preprocess
1071,500,200,1,2,tf,Level user uppercase,566,No difference,svm,478,0.8395061728395061,{'C': 0.12},normal_preprocess
1071,500,200,1,2,tf,Level user uppercase,566,No difference,svm,15,0.8395061728395061,{'C': 0.12},normal_preprocess
1071,500,200,1,2,tf,Level user uppercase,566,No difference,svm,69,0.8395061728395061,{'C': 0.12},normal_preprocess
1071,500,200,1,2,tf,Level user uppercase,566,No difference,svm,800,0.8395061728395061,{'C': 0.12},normal_preprocess
2,100,200,1,2,binary,Level post uppercase,243,No difference,NB,119,0.8354430379746836,None,ekphrasis_preprocess
2,100,200,1,2,binary,Level post uppercase,243,No difference,NB,529,0.8354430379746836,None,ekphrasis_preprocess
2,100,200,1,2,binary,Level post uppercase,243,No difference,NB,468,0.8354430379746836,None,ekphrasis_preprocess
2,100,200,1,2,binary,Level post uppercase,243,No difference,NB,149,0.8354430379746836,None,ekphrasis_preprocess
2,100,200,1,2,binary,Level post uppercase,243,No difference,NB,737,0.8354430379746836,None,ekphrasis_preprocess
61,500,200,1,2,tf_stop,Level post uppercase,541,No difference,svm,834,0.8354430379746836,{'C': 0.5},ekphrasis_preprocess
