
0,[169],0.0,0.0
10,[163],0.0,0.0
100,[193],0.0,0.0
150,[49],0.0,0.0
110,[238],0.0,0.0
20,[371],0.0,0.0
160,[742],0.0,0.0
120,[616],0.0,0.0
170,[72],0.0,0.0
50,[383],0.0,0.0
60,[395],0.0,0.0
70,[628],0.0,0.0
0,[303],0.0,0.0
100,[525],0.0,0.0
10,[322],0.0,0.0
150,[431],0.0,0.0
110,[404],0.0,0.0
20,[442],0.0,0.0
160,[94],0.0,0.0
120,[237],0.0,0.0
30,[570],0.0,0.0
130,[812],0.0,0.0
170,[206],0.0,0.0
40,[313],0.0,0.0
140,[27],0.0,0.0
180,[778],0.0,0.0
190,[129],0.0,0.0
50,[804],0.0,0.0
60,[857],0.0,0.0
70,[715],0.0,0.0
80,[517],0.0,0.0
90,[760],0.0,0.0
0,[814],0.0,0.0
100,[283],0.0,0.0
10,[112],0.0,0.0
150,[589],0.0,0.0
110,[379],0.0,0.0
20,[761],0.0,0.0
160,[304],0.0,0.0
120,[674],0.0,0.0
30,[708],0.0,0.0
170,[702],0.0,0.0
130,[711],0.0,0.0
40,[367],0.0,0.0
180,[396],0.0,0.0
140,[215],0.0,0.0
1,[149],0.0,0.0
11,[946],0.0,0.0
101,[484],0.0,0.0
190,[625],0.0,0.0
111,[471],0.0,0.0
21,[887],0.0,0.0
151,[299],0.0,0.0
31,[42],0.0,0.0
121,[274],0.0,0.0
161,[506],0.0,0.0
41,[396],0.0,0.0
131,[226],0.0,0.0
171,[68],0.0,0.0
2,[8],0.0,0.0
141,[611],0.0,0.0
181,[737],0.0,0.0
12,[510],0.0,0.0
102,[291],0.0,0.0
22,[735],0.0,0.0
191,[804],0.0,0.0
112,[405],0.0,0.0
32,[176],0.0,0.0
122,[430],0.0,0.0
152,[86],0.0,0.0
42,[792],0.0,0.0
132,[987],0.0,0.0
162,[967],0.0,0.0
3,[503],0.0,0.0
142,[412],0.0,0.0
172,[264],0.0,0.0
13,[154],0.0,0.0
103,[219],0.0,0.0
182,[167],0.0,0.0
23,[90],0.0,0.0
113,[107],0.0,0.0
192,[229],0.0,0.0
33,[829],0.0,0.0
123,[19],0.0,0.0
153,[603],0.0,0.0
43,[334],0.0,0.0
133,[571],0.0,0.0
4,[176],0.0,0.0
163,[698],0.0,0.0
143,[596],0.0,0.0
14,[362],0.0,0.0
173,[955],0.0,0.0
104,[170],0.0,0.0
24,[616],0.0,0.0
183,[90],0.0,0.0
114,[664],0.0,0.0
34,[617],0.0,0.0
124,[327],0.0,0.0
44,[521],0.0,0.0
193,[546],0.0,0.0
50,[292],0.0,0.0
134,[971],0.0,0.0
5,[208],0.0,0.0
154,[955],0.0,0.0
60,[422],0.0,0.0
144,[153],0.0,0.0
15,[45],0.0,0.0
164,[211],0.0,0.0
70,[416],0.0,0.0
105,[179],0.0,0.0
25,[649],0.0,0.0
174,[757],0.0,0.0
80,[981],0.0,0.0
115,[165],0.0,0.0
35,[117],0.0,0.0
184,[397],0.0,0.0
125,[217],0.0,0.0
90,[124],0.0,0.0
45,[835],0.0,0.0
194,[452],0.0,0.0
135,[931],0.0,0.0
6,[36],0.0,0.0
51,[633],0.0,0.0
16,[234],0.0,0.0
145,[6],0.0,0.0
155,[874],0.0,0.0
61,[419],0.0,0.0
26,[39],0.0,0.0
106,[320],0.0,0.0
165,[294],0.0,0.0
71,[710],0.0,0.0
36,[489],0.0,0.0
116,[853],0.0,0.0
81,[41],0.0,0.0
175,[263],0.0,0.0
46,[70],0.0,0.0
126,[506],0.0,0.0
185,[874],0.0,0.0
91,[468],0.0,0.0
7,[124],0.0,0.0
136,[147],0.0,0.0
195,[120],0.0,0.0
146,[816],0.0,0.0
52,[309],0.0,0.0
17,[994],0.0,0.0
156,[221],0.0,0.0
62,[740],0.0,0.0
107,[850],0.0,0.0
27,[374],0.0,0.0
166,[975],0.0,0.0
72,[142],0.0,0.0
117,[896],0.0,0.0
37,[607],0.0,0.0
176,[662],0.0,0.0
82,[635],0.0,0.0
127,[148],0.0,0.0
47,[609],0.0,0.0
186,[342],0.0,0.0
92,[53],0.0,0.0
137,[212],0.0,0.0
8,[501],0.0,0.0
196,[753],0.0,0.0
53,[564],0.0,0.0
147,[449],0.0,0.0
18,[277],0.0,0.0
157,[989],0.0,0.0
63,[502],0.0,0.0
108,[576],0.0,0.0
28,[748],0.0,0.0
167,[471],0.0,0.0
73,[187],0.0,0.0
38,[710],0.0,0.0
118,[916],0.0,0.0
177,[956],0.0,0.0
83,[723],0.0,0.0
48,[242],0.0,0.0
128,[575],0.0,0.0
93,[523],0.0,0.0
187,[424],0.0,0.0
138,[287],0.0,0.0
54,[995],0.0,0.0
197,[243],0.0,0.0
148,[260],0.0,0.0
64,[771],0.0,0.0
158,[741],0.0,0.0
74,[757],0.0,0.0
84,[567],0.0,0.0
168,[992],0.0,0.0
94,[216],0.0,0.0
178,[98],0.0,0.0
55,[887],0.0,0.0
188,[126],0.0,0.0
65,[395],0.0,0.0
198,[12],0.0,0.0
75,[836],0.0,0.0
85,[743],0.0,0.0
95,[669],0.0,0.0
56,[947],0.0,0.0
66,[149],0.0,0.0
76,[812],0.0,0.0
86,[873],0.0,0.0
96,[707],0.0,0.0
57,[476],0.0,0.0
67,[582],0.0,0.0
77,[730],0.0,0.0
87,[529],0.0,0.0
97,[734],0.0,0.0
58,[338],0.0,0.0
68,[199],0.0,0.0
78,[99],0.0,0.0
88,[551],0.0,0.0
98,[484],0.0,0.0
0,[931],0.0,0.0
100,[622],0.0,0.0
10,[535],0.0,0.0
150,[338],0.0,0.0
110,[406],0.0,0.0
20,[821],0.0,0.0
160,[28],0.0,0.0
120,[168],0.0,0.0
30,[534],0.0,0.0
170,[506],0.0,0.0
130,[312],0.0,0.0
40,[530],0.0,0.0
180,[673],0.0,0.0
140,[735],0.0,0.0
1,[827],0.0,0.0
190,[976],0.0,0.0
101,[286],0.0,0.0
11,[817],0.0,0.0
111,[698],0.0,0.0
151,[224],0.0,0.0
21,[865],0.0,0.0
121,[540],0.0,0.0
31,[586],0.0,0.0
161,[702],0.0,0.0
131,[101],0.0,0.0
41,[473],0.0,0.0
171,[370],0.0,0.0
141,[224],0.0,0.0
2,[973],0.0,0.0
181,[618],0.0,0.0
102,[798],0.0,0.0
12,[177],0.0,0.0
191,[50],0.0,0.0
112,[615],0.0,0.0
22,[789],0.0,0.0
152,[281],0.0,0.0
32,[9],0.0,0.0
122,[793],0.0,0.0
162,[733],0.0,0.0
132,[511],0.0,0.0
42,[656],0.0,0.0
142,[760],0.0,0.0
172,[266],0.0,0.0
3,[812],0.0,0.0
182,[298],0.0,0.0
13,[883],0.0,0.0
103,[361],0.0,0.0
192,[494],0.0,0.0
113,[237],0.0,0.0
23,[87],0.0,0.0
33,[464],0.0,0.0
123,[874],0.0,0.0
153,[990],0.0,0.0
133,[461],0.0,0.0
43,[811],0.0,0.0
163,[12],0.0,0.0
4,[250],0.0,0.0
143,[283],0.0,0.0
173,[10],0.0,0.0
14,[162],0.0,0.0
104,[789],0.0,0.0
183,[567],0.0,0.0
24,[221],0.0,0.0
114,[98],0.0,0.0
50,[784],0.0,0.0
34,[471],0.0,0.0
124,[583],0.0,0.0
193,[80],0.0,0.0
44,[614],0.0,0.0
60,[778],0.0,0.0
134,[96],0.0,0.0
154,[812],0.0,0.0
5,[659],0.0,0.0
144,[477],0.0,0.0
70,[566],0.0,0.0
164,[563],0.0,0.0
15,[960],0.0,0.0
105,[563],0.0,0.0
80,[212],0.0,0.0
174,[369],0.0,0.0
25,[23],0.0,0.0
115,[774],0.0,0.0
90,[530],0.0,0.0
184,[685],0.0,0.0
35,[684],0.0,0.0
125,[718],0.0,0.0
51,[411],0.0,0.0
194,[519],0.0,0.0
45,[135],0.0,0.0
135,[882],0.0,0.0
61,[441],0.0,0.0
6,[685],0.0,0.0
145,[511],0.0,0.0
155,[420],0.0,0.0
16,[701],0.0,0.0
71,[166],0.0,0.0
106,[392],0.0,0.0
165,[352],0.0,0.0
26,[303],0.0,0.0
116,[975],0.0,0.0
81,[676],0.0,0.0
175,[164],0.0,0.0
36,[903],0.0,0.0
126,[272],0.0,0.0
91,[43],0.0,0.0
185,[151],0.0,0.0
46,[279],0.0,0.0
136,[323],0.0,0.0
52,[206],0.0,0.0
195,[518],0.0,0.0
146,[165],0.0,0.0
7,[925],0.0,0.0
62,[971],0.0,0.0
156,[506],0.0,0.0
17,[378],0.0,0.0
107,[51],0.0,0.0
72,[850],0.0,0.0
166,[446],0.0,0.0
117,[679],0.0,0.0
27,[135],0.0,0.0
82,[50],0.0,0.0
176,[371],0.0,0.0
37,[937],0.0,0.0
127,[586],0.0,0.0
186,[869],0.0,0.0
92,[697],0.0,0.0
137,[559],0.0,0.0
47,[509],0.0,0.0
196,[545],0.0,0.0
53,[315],0.0,0.0
147,[62],0.0,0.0
8,[910],0.0,0.0
63,[8],0.0,0.0
157,[293],0.0,0.0
108,[163],0.0,0.0
18,[703],0.0,0.0
73,[27],0.0,0.0
167,[523],0.0,0.0
118,[879],0.0,0.0
83,[972],0.0,0.0
28,[809],0.0,0.0
177,[636],0.0,0.0
128,[290],0.0,0.0
38,[665],0.0,0.0
93,[590],0.0,0.0
187,[803],0.0,0.0
138,[700],0.0,0.0
54,[489],0.0,0.0
48,[286],0.0,0.0
197,[959],0.0,0.0
9,[321],0.0,0.0
64,[996],0.0,0.0
148,[803],0.0,0.0
19,[747],0.0,0.0
109,[573],0.0,0.0
74,[536],0.0,0.0
158,[669],0.0,0.0
29,[761],0.0,0.0
119,[130],0.0,0.0
84,[858],0.0,0.0
168,[655],0.0,0.0
39,[618],0.0,0.0
129,[974],0.0,0.0
94,[533],0.0,0.0
49,[886],0.0,0.0
139,[242],0.0,0.0
178,[148],0.0,0.0
55,[367],0.0,0.0
149,[430],0.0,0.0
188,[569],0.0,0.0
65,[387],0.0,0.0
75,[899],0.0,0.0
198,[719],0.0,0.0
85,[697],0.0,0.0
159,[918],0.0,0.0
95,[608],0.0,0.0
169,[8],0.0,0.0
56,[393],0.0,0.0
179,[529],0.0,0.0
66,[431],0.0,0.0
189,[992],0.0,0.0
76,[177],0.0,0.0
199,[64],0.0,0.0
86,[326],0.0,0.0
96,[256],0.0,0.0
57,[678],0.0,0.0
67,[461],0.0,0.0
77,[972],0.0,0.0
87,[659],0.0,0.0
97,[908],0.0,0.0
58,[11],0.0,0.0
68,[171],0.0,0.0
78,[715],0.0,0.0
88,[844],0.0,0.0
98,[225],0.0,0.0
59,[235],0.0,0.0
69,[822],0.0,0.0
79,[220],0.0,0.0
89,[165],0.0,0.0
99,[236],0.0,0.0
