
0,[334],0.0,0.0
25,[984],0.0,0.0
5,[49],0.0,0.0
30,[668],0.0,0.0
10,[743],0.0,0.0
35,[235],0.0,0.0
0,[338],0.0,0.0
25,[51],0.0,0.0
5,[683],0.0,0.0
30,[477],0.0,0.0
10,[75],0.0,0.0
35,[498],0.0,0.0
15,[385],0.0,0.0
40,[904],0.0,0.0
20,[734],0.0,0.0
45,[561],0.0,0.0
1,[928],0.0,0.0
6,[983],0.0,0.0
26,[496],0.0,0.0
11,[553],0.0,0.0
31,[797],0.0,0.0
16,[865],0.0,0.0
36,[397],0.0,0.0
21,[488],0.0,0.0
41,[183],0.0,0.0
2,[588],0.0,0.0
7,[684],0.0,0.0
46,[873],0.0,0.0
12,[511],0.0,0.0
27,[844],0.0,0.0
17,[542],0.0,0.0
32,[968],0.0,0.0
22,[935],0.0,0.0
37,[367],0.0,0.0
3,[583],0.0,0.0
42,[944],0.0,0.0
8,[880],0.0,0.0
47,[229],0.0,0.0
13,[985],0.0,0.0
18,[155],0.0,0.0
28,[854],0.0,0.0
23,[315],0.0,0.0
33,[343],0.0,0.0
4,[306],0.0,0.0
38,[317],0.0,0.0
9,[365],0.0,0.0
43,[165],0.0,0.0
14,[77],0.0,0.0
48,[158],0.0,0.0
19,[596],0.0,0.0
24,[168],0.0,0.0
29,[198],0.0,0.0
34,[723],0.0,0.0
39,[856],0.0,0.0
44,[489],0.0,0.0
49,[149],0.0,0.0
