321,500,100,2,2,tf,Level post lowercase,600,Difference,NB,510,0.5771812080536912,None
321,500,100,2,2,tf,Level post lowercase,600,Difference,NB,339,0.5771812080536912,None
321,500,100,2,2,tf,Level post lowercase,600,Difference,NB,795,0.5771812080536912,None
321,500,100,2,2,tf,Level post lowercase,600,Difference,NB,627,0.5771812080536912,None
331,500,100,2,2,stopwords,Level post lowercase,600,Difference,NB,701,0.5771812080536912,None
331,500,100,2,2,stopwords,Level post lowercase,600,Difference,NB,845,0.5771812080536912,None
331,500,100,2,2,stopwords,Level post lowercase,600,Difference,NB,776,0.5771812080536912,None
331,500,100,2,2,stopwords,Level post lowercase,600,Difference,NB,555,0.5771812080536912,None
331,500,100,2,2,stopwords,Level post lowercase,600,Difference,NB,413,0.5771812080536912,None
341,500,100,2,2,tf_idf,Level post lowercase,600,Difference,NB,123,0.5771812080536912,None
341,500,100,2,2,tf_idf,Level post lowercase,600,Difference,NB,740,0.5771812080536912,None
341,500,100,2,2,tf_idf,Level post lowercase,600,Difference,NB,499,0.5771812080536912,None
341,500,100,2,2,tf_idf,Level post lowercase,600,Difference,NB,25,0.5771812080536912,None
341,500,100,2,2,tf_idf,Level post lowercase,600,Difference,NB,557,0.5771812080536912,None
56,1000,1000,1,2,binary,Level post upercase,2000,Difference,svm,628,0.5733788395904438,{'C': 0.5}
56,1000,1000,1,2,binary,Level post upercase,2000,Difference,svm,246,0.5733788395904438,{'C': 0.5}
56,1000,1000,1,2,binary,Level post upercase,2000,Difference,svm,620,0.5733788395904438,{'C': 0.5}
56,1000,1000,1,2,binary,Level post upercase,2000,Difference,svm,606,0.5733788395904438,{'C': 0.5}
56,1000,1000,1,2,binary,Level post upercase,2000,Difference,svm,938,0.5733788395904438,{'C': 0.5}
66,1000,1000,1,2,tf_stop,Level post upercase,2000,Difference,svm,512,0.5733788395904438,{'C': 0.5}
66,1000,1000,1,2,tf_stop,Level post upercase,2000,Difference,svm,959,0.5733788395904438,{'C': 0.5}
66,1000,1000,1,2,tf_stop,Level post upercase,2000,Difference,svm,727,0.5733788395904438,{'C': 0.5}
66,1000,1000,1,2,tf_stop,Level post upercase,2000,Difference,svm,368,0.5733788395904438,{'C': 0.5}
66,1000,1000,1,2,tf_stop,Level post upercase,2000,Difference,svm,286,0.5733788395904438,{'C': 0.5}
76,1000,1000,1,2,tf,Level post upercase,2000,Difference,svm,994,0.5733788395904438,{'C': 0.5}
76,1000,1000,1,2,tf,Level post upercase,2000,Difference,svm,333,0.5733788395904438,{'C': 0.5}
