
0,[338, 992, 449, 319, 735],0.0,0.0
200,[527, 667, 912, 21, 471],0.0,0.0
250,[648, 981, 257, 654, 760],0.0,0.0
50,[56, 855, 674, 318, 699],0.0,0.0
10,[287, 250, 145, 138, 685],0.0,0.0
210,[546, 421, 358, 406, 650],0.0,0.0
260,[405, 390, 125, 763, 626],0.0,0.0
60,[699, 643, 727, 528, 131],0.0,0.0
220,[444, 219, 459, 430, 951],0.0,0.0
20,[871, 607, 132, 164, 944],0.0,0.0
270,[709, 497, 52, 302, 251],0.0,0.0
70,[697, 736, 827, 5, 718],0.0,0.0
230,[318, 585, 930, 802, 281],0.0,0.0
280,[382, 511, 530, 795, 185],0.0,0.0
30,[79, 42, 89, 432, 668],0.0,0.0
240,[328, 353, 952, 222, 172],0.0,0.0
80,[83, 935, 440, 962, 99],0.0,0.0
290,[319, 972, 261, 995, 677],0.0,0.0
40,[861, 303, 665, 411, 873],0.0,0.0
201,[507, 958, 170, 375, 320],0.0,0.0
251,[182, 237, 751, 393, 175],0.0,0.0
90,[792, 810, 180, 769, 705],0.0,0.0
1,[586, 112, 638, 384, 461],0.0,0.0
211,[206, 687, 263, 844, 206],0.0,0.0
261,[789, 132, 584, 404, 61],0.0,0.0
51,[792, 492, 158, 845, 867],0.0,0.0
11,[674, 526, 214, 57, 797],0.0,0.0
221,[958, 432, 444, 889, 518],0.0,0.0
271,[981, 869, 705, 468, 674],0.0,0.0
61,[433, 52, 747, 557, 771],0.0,0.0
21,[977, 243, 70, 651, 666],0.0,0.0
231,[441, 671, 68, 90, 232],0.0,0.0
281,[68, 512, 779, 600, 772],0.0,0.0
71,[696, 625, 389, 109, 99],0.0,0.0
31,[164, 264, 107, 764, 836],0.0,0.0
241,[362, 107, 471, 532, 772],0.0,0.0
291,[471, 845, 508, 789, 713],0.0,0.0
41,[800, 117, 341, 812, 365],0.0,0.0
81,[881, 224, 292, 107, 903],0.0,0.0
202,[607, 437, 180, 411, 778],0.0,0.0
252,[275, 751, 0, 774, 34],0.0,0.0
2,[674, 813, 935, 18, 317],0.0,0.0
91,[77, 676, 99, 787, 348],0.0,0.0
212,[525, 494, 982, 57, 547],0.0,0.0
262,[16, 402, 696, 142, 791],0.0,0.0
12,[137, 345, 578, 600, 998],0.0,0.0
222,[214, 690, 310, 234, 602],0.0,0.0
52,[710, 430, 601, 643, 1],0.0,0.0
272,[71, 513, 557, 959, 646],0.0,0.0
22,[767, 405, 404, 149, 658],0.0,0.0
232,[931, 364, 992, 897, 394],0.0,0.0
282,[918, 950, 447, 817, 199],0.0,0.0
62,[815, 437, 250, 707, 309],0.0,0.0
242,[526, 326, 999, 998, 256],0.0,0.0
32,[300, 702, 614, 855, 280],0.0,0.0
292,[914, 477, 469, 247, 575],0.0,0.0
72,[732, 263, 487, 51, 919],0.0,0.0
203,[345, 991, 739, 44, 350],0.0,0.0
253,[906, 943, 761, 316, 64],0.0,0.0
42,[541, 873, 709, 55, 504],0.0,0.0
213,[680, 920, 935, 983, 458],0.0,0.0
82,[173, 788, 200, 120, 223],0.0,0.0
263,[487, 754, 879, 966, 33],0.0,0.0
3,[878, 840, 424, 142, 271],0.0,0.0
223,[373, 296, 582, 478, 524],0.0,0.0
273,[149, 651, 912, 886, 628],0.0,0.0
92,[22, 993, 517, 774, 95],0.0,0.0
233,[479, 459, 343, 618, 42],0.0,0.0
13,[467, 853, 865, 462, 448],0.0,0.0
283,[902, 745, 811, 15, 534],0.0,0.0
53,[954, 825, 669, 309, 753],0.0,0.0
243,[290, 704, 590, 471, 991],0.0,0.0
23,[320, 949, 711, 931, 565],0.0,0.0
293,[606, 755, 563, 19, 146],0.0,0.0
