6,2000,2000,0.99,Difference,Fuzzy,Removed stopwords,Compression,None,no_topic,None,[],Anorexia Model,Level concatenation lowercase,tf,436,0.6956521739130435
7,2000,2000,0.99,Difference,Fuzzy,Removed stopwords,Compression,None,no_topic,None,[],Anorexia Model,Level concatenation lowercase,tf,387,0.6956521739130435
7,2000,2000,0.99,Difference,Fuzzy,Removed stopwords,Compression,None,no_topic,None,[],Anorexia Model,Level concatenation lowercase,tf,518,0.6956521739130435
7,2000,2000,0.99,Difference,Fuzzy,Removed stopwords,Compression,None,no_topic,None,[],Anorexia Model,Level concatenation lowercase,tf,792,0.6956521739130435
7,2000,2000,0.99,Difference,Fuzzy,Removed stopwords,Compression,None,no_topic,None,[],Anorexia Model,Level concatenation lowercase,tf,591,0.6956521739130435
7,2000,2000,0.99,Difference,Fuzzy,Removed stopwords,Compression,None,no_topic,None,[],Anorexia Model,Level concatenation lowercase,tf,621,0.6956521739130435
8,1000,1500,0.99,No difference,Fuzzy,Removed stopwords,Compression,None,no_topic,None,[],Pre_trained Model,Level concatenation lowercase,tf,764,0.8
8,1000,1500,0.99,No difference,Fuzzy,Removed stopwords,Compression,None,no_topic,None,[],Pre_trained Model,Level concatenation lowercase,tf,226,0.8
8,1000,1500,0.99,No difference,Fuzzy,Removed stopwords,Compression,None,no_topic,None,[],Pre_trained Model,Level concatenation lowercase,tf,889,0.8
8,1000,1500,0.99,No difference,Fuzzy,Removed stopwords,Compression,None,no_topic,None,[],Pre_trained Model,Level concatenation lowercase,tf,405,0.8
8,1000,1500,0.99,No difference,Fuzzy,Removed stopwords,Compression,None,no_topic,None,[],Pre_trained Model,Level concatenation lowercase,tf,236,0.8
9,1000,1200,0.99,No difference,Fuzzy,Removed stopwords,Compression,None,no_topic,None,[],Pre_trained Model,Level concatenation lowercase,tf,679,0.7631578947368421
9,1000,1200,0.99,No difference,Fuzzy,Removed stopwords,Compression,None,no_topic,None,[],Pre_trained Model,Level concatenation lowercase,tf,543,0.7631578947368421
9,1000,1200,0.99,No difference,Fuzzy,Removed stopwords,Compression,None,no_topic,None,[],Pre_trained Model,Level concatenation lowercase,tf,58,0.7631578947368421
9,1000,1200,0.99,No difference,Fuzzy,Removed stopwords,Compression,None,no_topic,None,[],Pre_trained Model,Level concatenation lowercase,tf,705,0.7631578947368421
9,1000,1200,0.99,No difference,Fuzzy,Removed stopwords,Compression,None,no_topic,None,[],Pre_trained Model,Level concatenation lowercase,tf,80,0.7631578947368421
10,1000,1500,0.99,No difference,Not Fuzzy,Removed stopwords,Compression,None,no_topic,None,[],Pre_trained Model,Level concatenation lowercase,tf,92,0.8
