

107,[824, 318, 520, 889],0.0,0.0
108,[651, 28, 586, 853],1.232595164407831e-32,1.1102230246251565e-16
109,[612, 477, 816, 841],0.0,0.0
110,[997, 975, 813, 364],1.232595164407831e-32,1.1102230246251565e-16
111,[711, 817, 970, 858],7.703719777548943e-34,2.7755575615628914e-17
112,[203, 116, 564, 609],0.0,0.0
113,[856, 667, 750, 199],0.0,0.0
114,[752, 700, 377, 263],1.232595164407831e-32,1.1102230246251565e-16
115,[223, 710, 192, 562],1.232595164407831e-32,1.1102230246251565e-16
116,[230, 147, 456, 460],0.0,0.0
117,[48, 701, 680, 202],0.0,0.0
118,[980, 373, 823, 419],0.0,0.0
80,[205, 810, 261, 472],1.232595164407831e-32,1.1102230246251565e-16
81,[568, 902, 777, 994],0.0,0.0
82,[608, 927, 562, 278],1.232595164407831e-32,1.1102230246251565e-16
83,[211, 322, 902, 994],0.0,0.0
84,[412, 206, 114, 818],0.0,0.0
85,[11, 392, 397, 696],0.0,0.0
86,[936, 239, 229, 61],0.0,0.0
87,[173, 902, 649, 872],0.0,0.0
88,[471, 66, 734, 390],0.0,0.0
89,[138, 446, 406, 386],0.0,0.0
90,[482, 335, 786, 583],0.0,0.0
91,[276, 967, 893, 951],0.0,0.0
92,[582, 473, 726, 91],1.232595164407831e-32,1.1102230246251565e-16
93,[438, 599, 578, 80],0.0,0.0
94,[480, 27, 545, 494],0.0,0.0
95,[338, 279, 338, 546],0.0,0.0
96,[470, 888, 703, 902],0.0,0.0
97,[306, 430, 752, 479],0.0,0.0
98,[790, 232, 629, 543],0.0,0.0
