	seed value	best_parameter	F1-score
1	619	{'C': 0.05}	0.06451612903225808
2	577	{'C': 0.05}	0.06451612903225808
3	865	{'C': 0.05}	0.06451612903225808
4	783	{'C': 0.05}	0.06451612903225808
5	926	{'C': 0.05}	0.06451612903225808
