	seed value	best_parameter	F1-score
1	745	{'C': 0.25}	0.2634146341463415
2	695	{'C': 0.25}	0.262135922330097
3	166	{'C': 0.12}	0.26865671641791045
4	998	{'C': 0.05}	0.2727272727272727
5	441	{'C': 0.05}	0.2727272727272727
