	seed value	best_parameter	F1-score
1	853	{'C': 0.12}	0.2714932126696833
2	348	{'C': 0.12}	0.2714932126696833
3	903	{'C': 0.12}	0.2714932126696833
4	543	{'C': 0.12}	0.2714932126696833
5	842	{'C': 0.12}	0.2714932126696833
