	seed value	best_parameter	F1-score
1	197	{'C': 4}	0.31351351351351353
2	707	{'C': 0.5}	0.2953020134228188
3	656	{'C': 1}	0.29670329670329665
4	932	{'C': 2}	0.30687830687830686
5	411	{'C': 0.25}	0.28846153846153844
