	seed value	best_parameter	F1-score
1	23	{'C': 4}	0.6046511627906976
2	481	{'C': 1}	0.6329113924050632
3	637	{'C': 4}	0.5925925925925926
4	999	{'C': 4}	0.6172839506172839
5	829	{'C': 2}	0.5858585858585859
