	seed value	best_parameter	F1-score
1	822	{'C': 0.12}	0.0
2	292	{'C': 0.12}	0.0
3	588	{'C': 0.12}	0.0
4	558	{'C': 0.12}	0.0
5	333	{'C': 0.12}	0.0
