	seed value	best_parameter	F1-score
1	51	{'C': 0.05}	0.06451612903225808
2	421	{'C': 0.05}	0.06451612903225808
3	463	{'C': 0.05}	0.06451612903225808
4	121	{'C': 0.05}	0.06451612903225808
5	966	{'C': 0.05}	0.06451612903225808
