	seed value	best_parameter	F1-score
1	343	{'C': 0.05}	0.2337662337662338
2	501	{'C': 0.05}	0.2337662337662338
3	717	{'C': 0.05}	0.2337662337662338
4	481	{'C': 0.05}	0.2337662337662338
5	260	{'C': 0.05}	0.2337662337662338
