	seed value	best_parameter	F1-score
1	798	{'C': 0.05}	0.2871794871794872
2	327	{'C': 0.05}	0.2871794871794872
3	146	{'C': 0.05}	0.2871794871794872
4	326	{'C': 0.05}	0.2871794871794872
5	129	{'C': 0.05}	0.2871794871794872
