	seed value	best_parameter	F1-score
1	857	{'C': 0.05}	0.28915662650602414
2	306	{'C': 2}	0.26
3	626	{'C': 2}	0.26262626262626265
4	783	{'C': 0.25}	0.2708333333333333
5	758	{'C': 0.12}	0.29126213592233013
