	seed value	best_parameter	F1-score
1	92	{'C': 0.05}	0.06451612903225808
2	422	{'C': 0.05}	0.06451612903225808
3	768	{'C': 0.05}	0.06451612903225808
4	710	{'C': 0.05}	0.06451612903225808
5	348	{'C': 0.05}	0.06451612903225808
