	seed value	best_parameter	F1-score
1	667	{'C': 0.5}	0.2857142857142857
2	151	{'C': 0.5}	0.2857142857142857
3	839	{'C': 0.5}	0.2857142857142857
4	972	{'C': 0.5}	0.2857142857142857
5	81	{'C': 0.5}	0.2857142857142857
