	seed value	best_parameter	F1-score
1	309	{'C': 0.5}	0.2634146341463415
2	37	{'C': 0.12}	0.2647058823529412
3	2	{'C': 0.05}	0.2727272727272727
4	622	{'C': 0.05}	0.2727272727272727
5	420	{'C': 0.25}	0.2634146341463415
