	seed value	best_parameter	F1-score
1	508	{'C': 0.05}	0.256
2	941	{'C': 0.05}	0.256
3	422	{'C': 0.05}	0.256
4	185	{'C': 0.05}	0.256
5	499	{'C': 0.05}	0.256
