	seed value	best_parameter	F1-score
1	807	{'C': 4}	0.3384615384615385
2	303	{'C': 0.25}	0.0
3	617	{'C': 4}	0.0
4	878	{'C': 2}	0.5245901639344263
5	495	{'C': 4}	0.09302325581395349
