	seed value	best_parameter	F1-score
1	167	{'C': 0.05}	0.26666666666666666
2	890	{'C': 0.05}	0.2828282828282828
3	580	{'C': 0.05}	0.2814070351758794
4	297	{'C': 0.05}	0.2885572139303483
5	411	{'C': 0.12}	0.2885572139303483
