	seed value	best_parameter	F1-score
1	611	{'C': 0.5}	0.0
2	218	{'C': 4}	0.0
3	488	{'C': 4}	0.5217391304347826
4	409	{'C': 4}	0.24489795918367344
5	695	{'C': 1}	0.0
