	seed value	best_parameter	F1-score
1	232	{'C': 4}	0.2976190476190476
2	327	{'C': 4}	0.2976190476190476
3	712	{'C': 4}	0.2976190476190476
4	979	{'C': 4}	0.2976190476190476
5	558	{'C': 4}	0.2976190476190476
