	seed value	best_parameter	F1-score
1	58	{'C': 0.5}	0.32173913043478264
2	725	{'C': 0.5}	0.32173913043478264
3	282	{'C': 0.5}	0.32173913043478264
4	366	{'C': 0.5}	0.32173913043478264
5	66	{'C': 0.5}	0.32173913043478264
