	seed value	best_parameter	F1-score
1	105	{'C': 0.5}	0.310880829015544
2	974	{'C': 0.5}	0.310880829015544
3	794	{'C': 0.5}	0.310880829015544
4	307	{'C': 0.5}	0.310880829015544
5	630	{'C': 0.5}	0.310880829015544
