	seed value	best_parameter	F1-score
1	694	{'C': 2}	0.7945205479452054
2	78	{'C': 4}	0.6548672566371682
3	567	{'C': 4}	0.7272727272727273
4	737	{'C': 4}	0.2271468144044321
5	903	{'C': 4}	0.7894736842105263
