	seed value	best_parameter	F1-score
1	872	{'C': 4}	0.453125
2	164	{'C': 4}	0.453125
3	100	{'C': 4}	0.453125
4	751	{'C': 4}	0.453125
5	652	{'C': 4}	0.453125
