	seed value	best_parameter	F1-score
1	709	{'C': 0.05}	0.3105022831050228
2	226	{'C': 0.05}	0.3105022831050228
3	536	{'C': 0.05}	0.3105022831050228
4	312	{'C': 0.05}	0.3105022831050228
5	160	{'C': 0.05}	0.3105022831050228
