	seed value	best_parameter	F1-score
1	558	{'C': 0.25}	0.6373626373626374
2	944	{'C': 4}	0.5826771653543307
3	947	{'C': 1}	0.4150943396226415
4	301	{'C': 4}	0.6666666666666667
5	772	{'C': 1}	0.6170212765957447
