	seed value	best_parameter	F1-score
1	954	{'C': 0.5}	0.3916083916083916
2	997	{'C': 0.5}	0.3916083916083916
3	382	{'C': 0.5}	0.3916083916083916
4	488	{'C': 0.5}	0.3916083916083916
5	144	{'C': 0.5}	0.3916083916083916
