	seed value	best_parameter	F1-score
1	378	{'C': 0.05}	0.21940928270042195
2	251	{'C': 0.05}	0.21940928270042195
3	991	{'C': 0.05}	0.21940928270042195
4	706	{'C': 0.05}	0.21940928270042195
5	19	{'C': 0.05}	0.21940928270042195
