	seed value	best_parameter	F1-score
1	236	{'C': 4}	0.6666666666666667
2	190	{'C': 4}	0.6666666666666667
3	171	{'C': 1}	0.6666666666666666
4	239	{'C': 4}	0.6829268292682927
5	265	{'C': 4}	0.6582278481012659
