	seed value	best_parameter	F1-score
1	45	{'C': 4}	0.328042328042328
2	459	{'C': 4}	0.328042328042328
3	809	{'C': 4}	0.328042328042328
4	842	{'C': 4}	0.328042328042328
5	124	{'C': 4}	0.328042328042328
