	seed value	best_parameter	F1-score
1	889	{'C': 4}	0.32727272727272727
2	477	{'C': 4}	0.2898550724637681
3	545	{'C': 2}	0.29118773946360155
4	343	{'C': 0.25}	0.2271468144044321
5	762	{'C': 4}	0.33898305084745767
