	seed value	best_parameter	F1-score
1	755	{'C': 2}	0.27722772277227725
2	799	{'C': 0.5}	0.30188679245283023
3	417	{'C': 0.25}	0.31775700934579443
4	842	{'C': 0.5}	0.3076923076923077
5	42	{'C': 0.5}	0.3302752293577982
