	seed value	best_parameter	F1-score
1	971	{'C': 4}	0.328042328042328
2	607	{'C': 4}	0.328042328042328
3	64	{'C': 4}	0.328042328042328
4	738	{'C': 4}	0.328042328042328
5	419	{'C': 4}	0.328042328042328
