	seed value	best_parameter	F1-score
1	698	{'C': 0.05}	0.22026431718061673
2	930	{'C': 0.05}	0.22026431718061673
3	120	{'C': 0.05}	0.22026431718061673
4	40	{'C': 0.05}	0.22026431718061673
5	675	{'C': 0.05}	0.22026431718061673
