	seed value	best_parameter	F1-score
1	473	{'C': 0.05}	0.0
2	530	{'C': 0.05}	0.0
3	830	{'C': 0.05}	0.0
4	335	{'C': 0.05}	0.0
5	76	{'C': 0.05}	0.0
