	seed value	best_parameter	F1-score
1	474	{'C': 0.05}	0.22123893805309736
2	124	{'C': 0.05}	0.22123893805309736
3	848	{'C': 0.05}	0.22123893805309736
4	529	{'C': 0.05}	0.22123893805309736
5	910	{'C': 0.05}	0.22123893805309736
