	seed value	best_parameter	F1-score
1	105	{'C': 0.05}	0.271356783919598
2	515	{'C': 0.05}	0.271356783919598
3	276	{'C': 0.05}	0.271356783919598
4	793	{'C': 0.05}	0.271356783919598
5	57	{'C': 0.05}	0.271356783919598
