	seed value	best_parameter	F1-score
1	405	{'C': 4}	0.7070707070707071
2	547	{'C': 4}	0.7352941176470589
3	863	{'C': 2}	0.7887323943661972
4	582	{'C': 4}	0.7692307692307692
5	442	{'C': 4}	0.2271468144044321
