	seed value	best_parameter	F1-score
1	670	{'C': 0.05}	0.256
2	106	{'C': 0.05}	0.256
3	360	{'C': 0.05}	0.256
4	41	{'C': 0.05}	0.256
5	744	{'C': 0.05}	0.256
