	seed value	best_parameter	F1-score
1	609	{'C': 0.05}	0.17142857142857143
2	558	{'C': 0.05}	0.17142857142857143
3	641	{'C': 0.05}	0.17142857142857143
4	655	{'C': 0.05}	0.17142857142857143
5	695	{'C': 0.05}	0.17142857142857143
