	seed value	best_parameter	F1-score
1	238	{'C': 0.12}	0.0
2	18	{'C': 0.12}	0.0
3	743	{'C': 0.12}	0.0
4	634	{'C': 0.12}	0.0
5	824	{'C': 0.12}	0.0
