	seed value	best_parameter	F1-score
1	351	{'C': 0.05}	0.2337662337662338
2	735	{'C': 0.05}	0.2337662337662338
3	113	{'C': 0.05}	0.2337662337662338
4	276	{'C': 0.05}	0.2337662337662338
5	642	{'C': 0.05}	0.2337662337662338
