	seed value	best_parameter	F1-score
1	760	{'C': 4}	0.2545454545454545
2	908	{'C': 0.05}	0.2271468144044321
3	476	{'C': 4}	0.0
4	682	{'C': 2}	0.27999999999999997
5	525	{'C': 1}	0.0
